x,y,x,y,Name,Genes
14.004692,0.522952,7.763152,9.560174,Pyridoxal deC,SGPL1 DDC PDXDC2P GAD2 PDXDC1 GAD1 HDC GADL1 CSAD 
13.902454,0.5264553,7.7177243,9.358495,R3H,NFX1 NKRF R3HCC1 SPAG7 YTHDC2 PARN IGHMBP2 ARPP21 R3HDM2 R3HDM1 R3HDM4 
14.802803,0.42744035,7.6547823,10.245388,RA,MYO10 RASSF8 ARAP3 ARAP1 ARAP2 MYO9A MYO9B AFDN APBB1IP RADIL DGKQ RAPGEF2 RIN2 RAPGEF6 RGL2 RGL3 GRB7 RGL1 RIN1 PLEKHH3 RAPH1 RASIP1 RASSF1 RASSF2 ARHGAP20 RASSF3 RASSF4 RASSF5 RASSF6 GRB14 SNX27 RASSF7 PLCE1 GRB10 RALGDS 
14.333412,0.40044534,7.3096633,10.32014,RAP,FASTKD1 FASTKD2 FASTKD3 FASTK FASTKD5 TBRG4 
14.505707,2.075163,7.707878,10.349331,RAWUL,RNF2 PCGF5 RING1 PCGF3 PCGF1 PCGF2 BMI1 
14.711233,1.4737197,7.5719423,9.562678,RBD,RGS14 RGS12 BRAF ARAF TIAM1 RAF1 
14.944588,0.9553662,7.6951966,10.113448,RDM,RFPL4A RFPL1 RFPL2 RFPL3 RFPL4AL1 
14.888965,0.36906043,7.4989023,9.451724,RFX DNA binding,RFX7 RFX8 RFX5 RFX6 RFX3 RFX4 RFX1 RFX2 ARID2 
14.378988,0.42791358,7.324532,9.997196,RGS,AXIN2 SNX25 AXIN1 RGS11 RGS10 RGS13 RGS12 RGS19 RGS18 RGS14 RGS17 RGS16 RGSL1 SNX13 SNX14 RGS5 GRK2 GRK1 RGS6 RGS3 GRK4 RGS4 GRK3 GRK6 RGS1 RGS2 GRK5 GRK7 RGS22 RGS21 RGS9 AKAP10 RGS7 RGS20 RGS8 
14.614925,0.9545895,7.397099,9.776052,RHD DNA bind,RELA NFAT5 NFATC4 NFATC3 REL NFATC2 NFATC1 NFKB1 RELB NFKB2 
14.138621,0.7224561,7.599309,9.829114,RHD dimer,RELA NFAT5 NFATC4 NFATC3 REL NFATC2 NFATC1 NFKB1 RELB NFKB2 
14.701921,1.3833915,7.7177787,9.67468,RIIa,CABYR PRKAR1B PRKAR1A PRKAR2B PRKAR2A SPA17 RIIAD1 
14.529424,0.7814537,8.30348,10.26823,RINGv,MARCH3 MARCH2 MARCH1 MARCH9 MARCH8 MARCH7 MARCH10 MARCH6 MARCH5 MARCH4 MARCH11 
14.808,0.72045845,7.9733353,10.702716,RNase H,ERVK-6 ERVK-11 HERVK_113 ERVK-7 ERVK-10 ERVK-8 ERVK-25 ERVK-19 ERVK-18 RNASEH1 
14.763338,1.8669412,7.7678037,10.271137,RNase PH,EXOSC8 EXOSC7 EXOSC6 PNPT1 EXOSC5 EXOSC9 EXOSC4 
15.134599,0.8640229,7.9736295,10.323461,RNase PH C,EXOSC8 EXOSC7 PNPT1 EXOSC5 EXOSC9 EXOSC4 
14.982231,0.68476856,8.478253,10.365408,RNase Zc3h12a,ZC3H12D ZC3H12A ZC3H12C ZC3H12B NYNRIN KHNYN N4BP1 
14.723367,0.4186015,7.4538946,9.964584,RRM 1,SSB RBMY1A1 RBFOX1 RBFOX2 RBFOX3 LARP7 HNRNPM HNRNPL HNRNPF HNRNPC HNRNPD SF3B6 SF3B4 EWSR1 HNRNPR UHMK1 TIAL1 MTHFSD RBM15B SCAF8 PABPN1 PPARGC1A RALY PPARGC1B RNPS1 HNRNPA1L2 DAZ4 DAZ3 DAZ2 PABPN1L DAZ1 HTATSF1 HNRNPLL SYNCRIP RAVER2 RAVER1 SNRNP70 CSTF2 ZRSR2 RBMY1F PABPC5 RBMY1J A1CF RBM12B DAZL NCBP2L SLTM PABPC3 PABPC4 PABPC1 TUT1 RBMY1E RBMY1D RBMY1C RBMY1B HNRNPCL1 HNRNPCL2 DAZAP1 HNRNPCL3 HNRNPCL4 RBM8A BOLL PPRC1 DND1 SAFB2 MYEF2 SCAF4 HNRNPA2B1 HNRNPH1 HNRNPH2 HNRNPH3 SRSF10 SRSF11 SRSF12 RBPMS2 CPSF6 CPSF7 ALYREF HNRNPAB SNRPA RBMXL3 RBMXL2 CNOT4 SRSF3 SRSF4 SRSF5 SRSF6 PPIL4 SRSF7 SREK1 TARDBP SRSF8 PPIE SRSF9 SRSF1 SRSF2 NOL8 RBM4B RBMXL1 ZRSR2P1 PABPC1L2A PABPC1L2B TIA1 ZCRB1 NONO RBPMS DNAJC17 RALYL PSPC1 NCL TDRD10 MSI1 MSI2 RDM1 RBMX2 G3BP1 G3BP2 HNRNPDL NELFE PABPC4L RBM17 RBM18 RBM15 FUS SETD1A NCBP2 RBM19 SETD1B TRNAU1AP REXO5 SAFB SFPQ ZNF638 RBMS1 RBMS2 RBM24 GRSF1 RBM25 RBMS3 RBM22 TNRC6C RBM23 EIF4B CELF1 CELF2 CELF3 CELF4 CELF5 CELF6 RNPC3 ELAVL1 ELAVL2 U2AF1L4 ELAVL3 ELAVL4 U2AF1L5 PTBP1 PTBP2 RBM10 EIF4H RBM14 RBM11 RBM12 RBM39 TAF15 RBM38 SPEN CIRBP ENOX1 PTBP3 ENOX2 U2SURP RBM42 SLIRP PABPC1L EIF3G RBM41 RBM46 RBMX RBM47 RBM44 EIF3B RBM45 RBM28 POLDIP3 U2AF2 U2AF1 CSTF2T RBM4 RBM5 SART3 RBM3 TRA2A PUF60 TRA2B IGF2BP2 IGF2BP1 SNRPB2 IGF2BP3 NIFK HNRNPA3 SNRNP35 HNRNPA0 RBM34 RBM7 HNRNPA1 
13.853468,0.5031448,8.327931,10.255667,RRM 8,PTBP1 PTBP2 HNRNPL PTBP3 HNRNPLL 
14.609864,0.95385844,8.110099,8.815507,RVP,ERVK-6 HERVK_113 ERVK-7 ERVK-21 ERVK-10 ERVK-8 ERVK-24 ERVK-9 ERVK-25 ERVK-19 HERV-K104 ERVK-18 
14.486912,1.6143528,8.324888,10.257776,RVT thumb,ERVK-6 ERVK-11 HERVK_113 ERVK-7 ERVK-10 ERVK-8 ERVK-25 ERVK-19 ERVK-18 
14.412955,1.2876141,7.84205,9.190989,RWD,RWDD3 IMPACT RWDD4 RWDD2B RNF25 RWDD2A RNF14 DHX57 RWDD1 EIF2AK4 
14.961234,1.1406754,7.8404446,10.204842,Rab bind,RGPD1 RGPD6 GCC2 RGPD8 RGPD3 RGPD2 RGPD5 RGPD4 
14.584451,1.1951545,7.9418883,10.198029,Rad51,RAD51C RAD51B RAD51 RAD51D XRCC3 DMC1 XRCC2 
14.064441,0.84168476,8.258043,10.633415,Radical SAM,RSAD1 RSAD2 CDK5RAP1 TYW1 ELP3 TYW1B MOCS1 LIAS CDKAL1 
14.3974,0.47716826,8.097162,10.399482,Ras,RAB2B RAB2A RASL10B RASL10A RAB30 RAB34 RAB31 RAB32 RHEBL1 RAB37 RAB38 RAB35 RAB36 RAN RAB1A RAB1B RALB RALA RASL11A RAB1C RASL11B DNAJC27 ARHGAP35 REM1 RAB23 NRAS REM2 RAB40A RAB20 RASD1 RAB40B RASD2 RAB21 RAB40C RAB26 RAB24 RAB25 RAB28 RAB29 RAB4B RABL2A RAB39A RAB27A RAB39B RABL2B RAB27B GEM RHEB RAB5A RAB5B RAB40AL IFT27 RAB3C RAB3D RAB3A RAB3B RASEF RERGL RHOBTB1 RAB41 RHOBTB2 ARHGAP5 RHOBTB3 RAB44 RAB42 RAB43 RAB4A RHOA RAB6D RHOH RHOF CPLANE2 RHOG RHOD RAB33A RAP2A RAB33B RHOB RHOC RHOQ RAP2B MRAS RAP2C RHOJ RHOV RHOU ERAS RAB7A RAB7B RASL12 RAB5C RRAD AGAP3 AGAP2 AGAP1 RHOT1 RAP1A RAP1B RHOT2 NKIRAS1 NKIRAS2 RRAS2 RRAS RAB6B RAB6C RAB6A RAB11A RAB11B CDC42 RAB12 RIT2 RAB10 RAB15 RIT1 RAB13 RAB14 RAB19 RAB9A RAB9B RAB17 KRAS RAB18 RERG DIRAS1 DIRAS2 DIRAS3 RND3 RAB22A RND1 RND2 RAC3 RAB8A RAC1 HRAS RAC2 RAB8B 
14.494217,1.1880417,8.451247,10.566242,RasGEF N,RASGRF1 RASGRF2 KNDC1 RASGRP2 RASGRP1 RASGEF1A RASGEF1B RASGEF1C RAPGEF2 RAPGEF3 RAPGEF1 RALGDS RAPGEF6 SOS2 RGL2 RGL3 RAPGEF4 RGL1 RAPGEF5 SOS1 
13.885349,0.546521,8.665315,8.970515,Recep L domain,INSR INSRR ERBB4 ERBB2 ERBB3 EGFR IGF1R 
13.461474,1.8996364,8.324038,10.938383,Reprolysin,ADAM12 ADAMTS20 ADAM11 ADAM33 ADAM32 ADAM30 ADAM19 ADAM2 ADAM18 ADAM7 ADAM15 ADAM9 ADAM8 ADAMDEC1 ADAM23 ADAM22 ADAM21 ADAM20 ADAMTS13 ADAMTS12 ADAMTS10 ADAMTS17 ADAMTS5 ADAMTS16 ADAMTS6 ADAMTS3 ADAM29 ADAMTS15 ADAMTS4 ADAMTS14 ADAM28 ADAMTS1 ADAMTS2 ADAMTS19 ADAMTS18 ADAMTS9 ADAMTS7 ADAMTS8 
14.374881,0.75840324,7.998548,10.583571,RhoGAP,RALBP1 STARD8 ARAP3 OCRL ARHGAP29 ARAP1 ARAP2 ARHGAP28 ARHGAP27 GMIP ARHGAP26 ARHGAP25 ARHGAP24 ARHGAP33 ARHGAP32 DEPDC1B ARHGAP31 ARHGAP30 BARGIN PIK3R2 ARHGAP39 ARHGAP36 ARHGAP35 ARHGAP45 ARHGAP44 ARHGAP42 ARHGAP40 SH3BP1 RACGAP1 STARD13 MYO9A MYO9B ARHGAP12 BCR ARHGAP10 PIK3R1 DLC1 ARHGAP11B ARHGAP8 ARHGAP11A ARHGAP9 FAM13A FAM13B ARHGAP19 ARHGAP18 ARHGAP1 ARHGAP17 ARHGAP6 ARHGAP15 ARHGAP4 ARHGAP5 ABR ARHGAP23 ARHGAP22 SYDE2 ARHGAP21 SYDE1 INPP5B ARHGAP20 TAGAP CHN2 OPHN1 CHN1 SRGAP3 SRGAP2 SRGAP1 
14.039245,0.69774586,8.895782,9.205968,RhoGEF,ARHGEF33 ECT2L ARHGEF38 ARHGEF37 ARHGEF39 VAV1 VAV2 VAV3 OBSCN SPATA13 ARHGEF4 ARHGEF5 ARHGEF2 ARHGEF3 SOS2 NGEF ARHGEF9 ARHGEF6 ARHGEF7 SOS1 RASGRF1 ARHGEF1 RASGRF2 ARHGEF10L FGD1 KALRN FGD2 FGD3 FGD4 PREX2 FGD5 FGD6 MCF2L PREX1 PLEKHG4B ECT2 ARHGEF40 ARHGEF12 PLEKHG4 FARP2 ARHGEF11 PLEKHG5 PLEKHG2 PLEKHG3 ARHGEF16 MCF2 ARHGEF15 PLEKHG6 ARHGEF18 ARHGEF17 PLEKHG7 ARHGEF19 FARP1 TIAM1 BCR TIAM2 DNMBP ALS2 NET1 PLEKHG1 ARHGEF10 ARHGEF25 TRIO ARHGEF26 ITSN1 ITSN2 ARHGEF28 AKAP13 ABR MCF2L2 
14.5371065,0.37710544,7.4871564,9.999487,Rhodanese,DUSP5 DUSP6 USP8 MOCS3 DUSP4 TSTD2 DUSP1 DUSP2 TSTD3 TSTD1 MPST CDC25A DUSP16 DUSP9 CDC25B DUSP7 STYXL1 DUSP8 CDC25C DUSP10 TBCK TST TBC1D23 CEP41 
14.629552,0.9224559,7.414003,10.52386,Ribosomal L7Ae,RPL30 GADD45B GADD45A SECISBP2L SECISBP2 GADD45G RPS12 SNU13 RPL7A NHP2 RPP38 
14.783093,1.2979227,7.478094,9.760137,Ricin B lectin,GALNT13 GALNT8 CRYBG1 GALNT12 GALNT7 GALNT6 CRYBG3 GALNT15 GALNT5 GALNT14 CRYBG2 GALNT4 GALNT17 GALNT3 GALNT16 GALNT2 GALNT1 GALNT18 GALNT11 GALNT10 MRC1 GALNTL6 GALNT9 
14.032073,0.38713512,7.7804875,10.387647,RnaseA,RNASE12 RNASE11 RNASE10 RNASE7 RNASE6 EDDM3A EDDM3B RNASE4 RNASE13 RNASE3 RNASE2 RNASE1 RNASE9 RNASE8 ANG 
14.513132,0.28575578,7.649217,9.657429,S1,PNPT1 SUPT6H DHX8 PDCD11 SRBD1 POLR2G ZCCHC17 EIF2S1 
14.91144,2.1410575,7.7514668,10.00673,S8 pro-domain,PCSK2 PCSK1 FURIN PCSK7 PCSK6 PCSK5 PCSK4 
14.460796,0.47539192,7.918096,10.346383,SAM 1,EPHA6 EPHA5 EPHA8 EPHA7 SFMBT1 SFMBT2 SAMD4B ARAP1 KAZN ARAP2 DDHD2 BFAR SAMD4A BICC1 SHANK1 ANKS6 ANKS4B EPHA2 EPHA1 SHANK3 SHANK2 SAMD7 SAMD8 L3MBTL4 L3MBTL3 ANKS3 INPPL1 CASKIN1 CASKIN2 PPFIA2 PPFIA1 SAMD1 MAP3K20 ANKS1B SAMD13 SASH1 SAMD3 ANKS1A PPFIA4 PPFIA3 SAMD5 PHC1 PHC3 PHC2 KIF24 CNKSR3 CNKSR2 CNKSR1 PPFIBP2 SEC23IP EPHA10 USH1G PPFIBP1 CNK3/IPCEF1 SCML1 SCML2 SCMH1 SCML4 EPHB1 EPHB3 EPHB2 EPHB4 
14.479477,2.11395,9.127101,9.494528,SAM 2,STARD13 ARAP3 KAZN TP73 PPFIBP2 STIM1 STIM2 DLC1 SARM1 LCP2 EPHA4 EPHA3 DGKH EPHB6 SAMD9 DGKD TNKS WDSUB1 TNKS2 SAMSN1 LRSAM1 PPP1R9A PPFIBP1 SAMHD1 SAMD15 ASZ1 PPFIA2 SAMD10 PPFIA1 SASH1 SAMD14 ANKS1A PPFIA4 SAMD11 PPFIA3 SASH3 SAMD12 TP63 
14.295392,1.2726287,7.6709414,9.871469,SAM PNT,SPDEF ELF3 EHF ELF5 ERG ETS1 FLI1 ETS2 ETV6 GABPA ETV7 
14.793739,1.2464617,8.273647,10.095366,SCAN,ZNF287 ZSCAN5B ZNF165 ZSCAN5A ZNF483 ZNF75CP PEG3 ZSCAN5C ZNF75D MZF1 ZSCAN21 ZSCAN20 ZSCAN23 SCAND2P ZSCAN22 ZSCAN25 ZSCAN4 ZSCAN26 ZSCAN29 ZSCAN1 ZSCAN2 ZNF397 ZNF232 ZNF396 ZNF197 ZNF274 ZNF394 ZSCAN9 ZSCAN5DP ZSCAN10 ZSCAN12 SCAND1 ZSCAN16 ZSCAN18 ZNF500 ZNF18 ZNF263 ZFP69B ZNF215 ZNF213 ZNF496 ZBED9 ZNF174 ZNF24 ZSCAN30 ZKSCAN8 ZSCAN32 ZSCAN31 ZKSCAN7 ZKSCAN4 ZKSCAN3 ZNF449 ZKSCAN5 ZNF446 ZNF445 ZKSCAN2 ZNF202 ZNF444 ZKSCAN1 PGBD1 
14.450562,0.30160403,8.019182,10.378406,SH2,MATK TEC CLNK PTPN6 FRK SLA INPPL1 CRKL SH3BP2 GRB14 SH2B1 STAT6 GRAP2 GRB10 SH2B3 SH2B2 YES1 STAT5B SRMS CISH SH2D1A SH2D1B PTK6 PIK3R1 GRAP BTK GRB2 GRB7 GRAPL BLK TXK DAPP1 SLA2 TNS1 INPP5D ABL2 PLCG1 ABL1 PLCG2 SH2D7 TNS4 SH2D6 TNS3 STAT5A TNS2 LYN SH2D3A SH2D3C PTPN11 BMX VAV1 VAV2 VAV3 RASA1 FES FER LCP2 ITK BCAR3 SHC3 SHC4 SHC1 SH2D2A SHC2 PIK3R3 PIK3R2 SHB SHE SHD SOCS3 SHF SOCS4 SOCS1 SOCS2 STAP1 BLNK SOCS7 SOCS5 SOCS6 STAT1 SYK STAT2 STAT3 STAT4 HCK FGR ZAP70 LCK HSH2D CRK SRC SH2D4A SH2D4B CHN2 CHN1 CSK FYN NCK1 NCK2 JAK2 
14.493354,0.67530006,8.110751,10.5571375,SH3 1,ARHGEF37 MATK TEC ABI1 SPATA13 NCF1 STAM2 NGEF SKAP1 SKAP2 FRK SLA NCF1C NCF1B FNBP1L CRKL CD2AP SH3TC1 ASAP1 SH3TC2 NPHP1 GRAP2 OSTF1 YES1 STAC STAM PTK6 FCHSD2 DLG1 DNMBP DLG3 DLG4 NOXA1 GRAP BTK GRB2 GRAPL BLK DOCK5 ARHGAP9 NCF2 TRIO NCF4 ITSN1 TXK ITSN2 ARHGAP4 SLA2 EPS8 ABL2 PLCG1 ABL1 PLCG2 TP53BP2 SRGAP3 SH3GL1 SRGAP2 SRGAP1 LYN VAV1 AHI1 RASA1 ARHGEF4 ARHGEF9 ITK BCAR1 NOXO1 SPTA1 NCKIPSD SH3PXD2B SH3PXD2A SNX9 PACSIN2 PRMT2 SORBS1 SORBS3 SORBS2 HCK MYO1E FGR SH3RF3 LCK STAC3 SGSM3 HCLS1 CRK TRIP10 SRC PPP1R13B SH3YL1 SH3RF2 SH3RF1 EPS8L1 EPS8L2 EPS8L3 CSK FYN SH3D19 SPTAN1 NCK1 NCK2 
14.572442,0.3360735,8.516534,9.22389,SH3 2,OTOR ARHGEF38 ARHGEF37 MYO7B VAV2 VAV3 SHANK1 ARHGAP33 RIMBP3 RIMBP2 SHANK3 SHANK2 ARHGEF7 CRKL SH3PXD2B CASKIN1 SH3BP4 CASKIN2 TSPOAP1 SASH1 SASH3 MPP2 FYB1 MPP5 MIA MPP1 SORBS1 CASK MPP6 MPP7 TJP2 TJP1 DNMBP DLG2 MYO15B SH3D21 MYO15A STAC3 CRK TJP3 ITSN2 MIA2 ZDHHC6 MIA3 SAMSN1 SH3RF2 RUSC2 SH3D19 SH3GL3 RIMBP3C SH3GL2 RIMBP3B 
14.261025,0.5007105,7.6449375,10.213585,SH3 9,SH3GLB2 SH3GLB1 FNBP1 ARHGEF38 NEB PEX13 BAIAP2 ARHGAP26 MAPK8IP1 MAPK8IP2 ARHGAP32 ABI3 ABI2 RIMBP3 ARHGEF5 CASS4 RIMBP2 GAS7 DOCK1 ARHGEF6 SNX33 ASAP2 NEDD9 BAIAP2L1 CD2AP PSTPIP1 LASP1 FUT8 BAIAP2L2 ARHGAP42 SH3BP4 PACSIN3 MAP3K21 MAP3K9 UBASH3A TSPOAP1 UBASH3B PACSIN1 SRMS DBNL NEBL ARHGEF16 TNK2 SORBS1 ARHGEF19 SORBS3 SORBS2 FCHSD2 ARHGAP12 SH3RF3 MYO1F FCHSD1 DNMBP ARHGAP10 CTTN SNX18 STAC2 BIN1 MAP3K10 NOSTRIN MAP3K11 AMPH ARHGEF26 SH3KBP1 ITSN1 ITSN2 SH3RF2 SH3RF1 EFS PPP1R13L RUSC1 SH3D19 NCK1 RIMBP3C NCK2 RIMBP3B 
14.760592,1.071304,8.138373,10.49464,SIX1 SD,ANHX SIX5 SIX6 SIX3 SIX4 SIX1 SIX2 
14.187026,0.65864736,8.241936,10.330081,SLED,SCML2 SCMH1 SFMBT1 SFMBT2 SCML4 
14.855242,0.62009954,7.8740826,10.041568,SMC N,SMC4 SMC1B SMC1A SMC5 SMC2 SMC3 
14.202931,0.53832424,8.168962,9.324983,SMC hinge,SMCHD1 SMC4 SMC1B SMC1A SMC2 SMC3 
14.410825,0.6757382,7.9124293,9.314309,SOCS box,WSB1 WSB2 CISH SPSB4 SPSB2 SPSB1 ASB9 NEURL2 ASB7 ASB8 ASB5 ASB6 ASB3 ASB4 RAB40AL ASB1 ASB2 ASB14 ASB15 ASB12 ASB13 ASB18 ASB16 ASB17 SOCS3 SOCS4 RAB40A RAB40B SOCS1 SOCS2 RAB40C ASB10 ASB11 SOCS7 SOCS5 SOCS6 
14.083681,0.77497673,7.960502,9.500113,SPARC Ca bdg,SPARC SPOCK3 SMOC2 SMOC1 SPOCK1 SPOCK2 SPARCL1 
14.543481,2.3051288,7.8128343,9.990067,SPOC,DIDO1 PHF3 RBM15 SPOCD1 SPEN RBM15B 
14.291471,0.9508312,7.9515743,9.273838,SRCR,MSR1 CD163 CFI SCARA5 CD163L1 LGALS3BP CD5L LOXL4 SSC5D SSC4D PRSS12 LOXL2 LOXL3 MARCO CD5 CD6 DMBT1 HHIPL1 
14.302651,1.9299172,8.158099,10.143454,SRCR 2,TMPRSS4 TMPRSS5 TMPRSS2 TMPRSS3 TMPRSS13 TMPRSS15 CORIN 
14.067785,0.9520033,7.9089727,9.652173,SRF-TF,MEF2B MEF2A MEF2D MEF2C SRF 
14.174287,1.786246,8.555771,9.406204,START,STARD3 STARD4 STARD5 STARD6 STARD7 STARD13 STARD8 STARD10 ACOT11 STARD9 ACOT12 PCTP DLC1 COL4A3BP STAR 
14.241356,1.5160115,7.9894032,9.799451,STAS,SLC26A1 SLC26A3 SLC26A2 SLC26A9 SLC26A10 SLC26A8 SLC26A11 SLC26A5 SLC26A4 SLC26A7 SLC26A6 
14.535696,1.8829368,8.020895,10.030609,STAT bind,STAT5B STAT1 STAT2 STAT3 STAT4 STAT6 STAT5A 
14.579664,1.7145027,8.051558,9.313985,STAT int,STAT5B STAT1 STAT2 STAT3 STAT4 STAT6 STAT5A 
14.097527,1.0179857,8.994473,9.1289835,SWIB,SMARCD1 SMARCD2 SMARCD3 MDM4 MDM2 
14.579369,1.1510084,8.04538,9.777082,SWIRM,SMARCC1 SMARCC2 TADA2A KDM1A KDM1B MYSM1 
14.410889,0.8508829,8.121754,10.154022,S 100,S100G S100A3 S100A2 S100A1 S100B HRNR FLG2 CRNN S100Z S100A7 S100A6 S100P S100A5 TCHHL1 S100A4 S100A9 S100A8 FLG S100A7L2 TCHH S100A7A RPTN S100A14 S100A13 S100A16 S100A10 S100A12 S100A11 
14.50293,1.7059466,8.4073515,9.072731,Scramblase,PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLSCR5 
14.213292,0.93368024,7.9503098,9.942259,Sec23 BS,SEC24A SEC23B SEC24C SEC24B SEC23A SEC24D 
14.690176,1.1738306,8.325595,9.222644,Sec23 helical,SEC24A SEC23B SEC24C SEC24B SEC23A SEC24D 
13.945877,0.8173873,7.899301,9.515784,Sec23 trunk,SEC24A SEC23B SEC24C SEC24B SEC23A SEC24D 
14.157618,0.9980515,8.007749,10.132872,Sec7,ARFGEF2 PSD ARFGEF1 IQSEC3 GBF1 IQSEC2 IQSEC1 CYTH4 CYTH3 PSD3 PSD2 PSD4 FBXO8 CYTH2 CYTH1 
14.08823,0.011685136,8.443417,8.929479,Septin,SEPT10 SEPT11 SEPT12 SEPT1 SEPT2 SEPT14 SEPT5 SEPT6 SEPT3 SEPT4 SEPT9 SEPT7 SEPT8 
14.100784,2.151555,8.067575,9.777999,Serpin,SERPINB4 SERPINB5 SERPINB2 SERPINB3 SERPINB1 SERPINF2 SERPIND1 SERPINB8 SERPINB9 AGT SERPINB6 SERPINB7 HMSD SERPING1 SERPINI1 SERPINI2 SERPINB11 SERPINA12 SERPINA3 SERPINB12 SERPINA4 SERPINB13 SERPINA1 SERPINA2 SERPINC1 SERPINE3 SERPINE1 SERPINA10 SERPINE2 SERPINB10 SERPINA11 SERPINA9 SERPINA7 SERPINA5 SERPINA13P SERPINA6 SERPINF1 SERPINH1 
14.131231,0.803408,9.129616,9.563607,Sortilin-Vps10,SORT1 SORCS2 SORCS1 SORL1 SORCS3 
14.616845,1.5982531,8.673201,9.461052,Sortilin C,SORT1 SORCS2 SORCS1 SORL1 SORCS3 
14.250173,0.5903469,8.245465,9.992998,Spectrin,SPTBN4 SPTBN5 MACF1 ACTN4 TRIO DST ACTN3 ACTN2 ACTN1 SYNE1 SPTB KALRN SYNE3 SYNE2 DRP2 SPTA1 MCF2L DMD SPTAN1 UTRN SPTBN1 SPTBN2 
14.132232,0.97774374,7.8206434,9.370399,Sulfotransfer 1,HS3ST1 HS3ST3B1 CHST7 WSCD1 HS3ST6 HS3ST4 HS3ST5 HS3ST2 SULT2B1 SULT1B1 CHST1 CHST2 CHST5 SULT6B1 CHST6 CHST3 CHST4 HS3ST3A1 NDST3 SULT2A1 SULT1C4 SULT1A2 SULT1A1 NDST2 SULT1C3 SULT1C2 NDST1 DSEL SULT1E1 NDST4 SULT4A1 SULT1A4 SULT1A3 
14.370384,1.1297345,8.135568,9.998079,Sulfotransfer 2,CHST9 CHST8 CHST12 UST CHST13 CHST10 CHST11 CHST14 HS6ST1 HS6ST2 HS2ST1 HS6ST3 
14.118762,1.180455,8.010897,9.651234,Sushi,GABBR1 SEZ6L VCAN CFHR1 CFHR3 CFHR2 CR1L CFHR5 CFHR4 PAPPA2 FBLN7 MASP1 C4BPA C4BPB SEZ6 SRPX2 SUSD4 SUSD6 PAMR1 CR1 CR2 SUSD1 SUSD3 SUSD2 PAPPA SELE BCAN SELP IL2RA SELL F13B MASP2 CD46 CFB SRPX C1R CFH C1S NCAN SEZ6L2 C2 ACAN C6 TPO C7 APOH SVEP1 CSMD3 CSMD2 CSMD1 CD55 
14.404909,0.9073873,8.203897,9.339619,Syntaxin,STX16 STX19 STX4 STX3 STX2 STX1B STX1A STX11 
14.488357,1.3807167,7.999424,9.612016,T-box,TBX2 EOMES TBX1 MGA TBR1 TBX6 TBX5 TBX19 TBX4 TBXT TBX3 TBX18 TBX15 TBX22 TBX21 TBX10 TBX20 
14.488552,1.3340738,8.201357,9.3791485,TED complement,PZP OVOS1 OVOS2 A2ML1 C4B_2 C4A C3 C3P1 C4B C5 CPAMD8 CD109 A2M 
14.109564,1.5636418,8.528662,9.865702,TFIIS C,ZNRD1 TCEA3 TCEA2 TCEA1 POLR2I POLR3K 
14.158954,1.6803054,8.230493,9.331137,TFIIS M,DIDO1 PHF3 SPOCD1 TCEA3 TCEANC TCEA2 TCEA1 
13.893116,1.1530454,8.556363,9.105238,TFR dimer,FOLH1 TFRC FOLH1B NAALAD2 NAALADL1 
13.596597,2.0068538,8.165872,9.24788,TGF beta,TGFB1 GDF11 LEFTY2 TGFB3 TGFB2 LEFTY1 GDF15 PSPN GDF1 BMP8B GDF3 INHBA GDF2 GDF5 INHBC INHBB BMP8A INHBE GDF7 GDF6 BMP7 GDF9 BMP6 GDF10 BMP5 BMP4 BMP3 BMP2 ARTN GDNF MSTN NODAL INHA BMP10 BMP15 NRTN AMH 
13.826306,2.0214686,8.773016,9.303062,THAP,THAP5 THAP4 THAP7 THAP6 THAP9 THAP8 THAP1 THAP10 THAP3 THAP11 THAP2 THAP12 
13.965861,2.1500957,8.164111,9.241063,TIG,PLXNC1 PLXND1 EBF1 EBF2 EBF3 EBF4 MST1R PKHD1 CAMTA1 PLXNA3 PLXNA2 PLXNB3 CAMTA2 PLXNB2 MET PLXNA1 PKHD1L1 PLXNB1 EXOC2 PLXNA4 
14.39921,1.1659813,8.118331,9.711748,TIL,MUC5B VWF MUC19 ZAN MUC5AC FCGBP OTOGL MUC2 BMPER SSPO OTOG MUC6 TECTA 
13.727245,1.7683043,8.207876,9.63081,TLD,OXR1 NCOA7 TLDC2 TLDC1 TBC1D24 IFI44 
14.384695,1.7117269,8.297142,10.0807,TMC,TMC2 TMC1 TMC8 TMC7 TMC6 TMC5 TMC4 TMC3 
14.328558,1.4202406,8.590539,9.467218,TNF,EDA TNFSF15 TNFSF13 CD70 TNFSF14 TNF FASLG TNFSF13B TNFSF11 LTB TNFSF12 LTA TNFSF9 TNFSF10 TNFSF8 CD40LG 
14.099769,1.3839095,8.324333,9.4819565,TNFR c6,NGFR TNFRSF6B CD40 TNFRSF11A TNFRSF19 TNFRSF10D TNFRSF10C TNFRSF10B TNFRSF10A TNFRSF11B EDA2R TNFRSF1A TNFRSF1B TNFRSF21 LTBR FAS TNFRSF8 TNFRSF9 CD27 TNFRSF4 TNFRSF25 TNFRSF14 
